anio,cat_inac,cat_ocup,ch03,ch04,ch06,ch07,ch08,ch12,ch13,ch14,codusu,estado,ipcf,itf,miembros_hogar,nivel_ed,nro_hogar,pondera,pp03d,pp04a,pp04c,pp10a,pp3e_tot,pp3e_tot_missing,pp3f_tot,pp3f_tot_missing,lp_pc,pobre
2005,0.0,3.0,3.0,1.0,19.0,5.0,4.0,4.0,2.0,1.0,135655,2.0,270.0,1350.0,5.0,3.0,1.0,416.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,205.07,0
2005,1.0,0.0,3.0,1.0,15.0,5.0,1.0,,2.0,,135655,3.0,270.0,1350.0,5.0,1.0,1.0,416.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,2.0,1.0,1.0,48.0,2.0,1.0,7.0,1.0,,135759,1.0,433.3333333333333,1300.0,3.0,6.0,1.0,365.0,0.0,2.0,1.0,0.0,48.0,0,0.0,0,205.07,0
2005,0.0,1.0,2.0,2.0,47.0,2.0,1.0,4.0,1.0,,135759,1.0,433.3333333333333,1300.0,3.0,4.0,1.0,365.0,0.0,2.0,2.0,0.0,36.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,2.0,9.0,5.0,1.0,3.0,2.0,3.0,135759,4.0,433.3333333333333,1300.0,3.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,2.0,1.0,1.0,33.0,1.0,4.0,4.0,2.0,1.0,136038,1.0,250.0,1000.0,4.0,3.0,1.0,309.0,0.0,2.0,2.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,2.0,2.0,2.0,23.0,1.0,4.0,4.0,2.0,1.0,136038,1.0,250.0,1000.0,4.0,3.0,1.0,309.0,0.0,2.0,2.0,0.0,0.0,0,0.0,0,205.07,0
2005,5.0,0.0,3.0,2.0,1.0,5.0,4.0,,,,136038,4.0,250.0,1000.0,4.0,7.0,1.0,309.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,1.0,6.0,5.0,4.0,3.0,2.0,0.0,136038,4.0,250.0,1000.0,4.0,1.0,1.0,309.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,1.0,42.0,2.0,1.0,2.0,1.0,,136761,1.0,150.0,750.0,5.0,2.0,1.0,786.0,0.0,1.0,9.0,0.0,60.0,0,0.0,0,205.07,1
2005,4.0,0.0,2.0,2.0,33.0,2.0,1.0,2.0,2.0,5.0,136761,3.0,150.0,750.0,5.0,1.0,1.0,786.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,13.0,5.0,1.0,3.0,2.0,5.0,136761,3.0,150.0,750.0,5.0,1.0,1.0,786.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,11.0,5.0,1.0,3.0,2.0,5.0,136761,3.0,150.0,750.0,5.0,1.0,1.0,786.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,2.0,9.0,5.0,1.0,3.0,2.0,3.0,136761,4.0,150.0,750.0,5.0,1.0,1.0,786.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,1.0,1.0,1.0,53.0,2.0,1.0,4.0,1.0,,137045,1.0,487.5,1950.0,4.0,4.0,1.0,325.0,0.0,2.0,2.0,0.0,56.0,0,0.0,0,205.07,0
2005,0.0,3.0,2.0,2.0,51.0,2.0,1.0,4.0,1.0,,137045,1.0,487.5,1950.0,4.0,4.0,1.0,325.0,0.0,1.0,11.0,0.0,30.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,1.0,22.0,5.0,1.0,7.0,2.0,2.0,137045,3.0,487.5,1950.0,4.0,5.0,1.0,325.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,3.0,2.0,19.0,5.0,1.0,7.0,2.0,1.0,137045,1.0,487.5,1950.0,4.0,5.0,1.0,325.0,0.0,1.0,10.0,0.0,15.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,2.0,39.0,2.0,1.0,7.0,1.0,,137620,1.0,331.5,1326.0,4.0,6.0,1.0,592.0,0.0,2.0,6.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,2.0,1.0,35.0,2.0,1.0,4.0,1.0,,137620,1.0,331.5,1326.0,4.0,4.0,1.0,592.0,0.0,2.0,2.0,0.0,0.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,2.0,7.0,5.0,1.0,3.0,2.0,2.0,137620,4.0,331.5,1326.0,4.0,1.0,1.0,592.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,5.0,0.0,3.0,1.0,5.0,5.0,1.0,1.0,2.0,2.0,137620,4.0,331.5,1326.0,4.0,7.0,1.0,592.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,1.0,50.0,2.0,1.0,4.0,2.0,3.0,137728,1.0,227.83333333333337,1367.0,6.0,3.0,1.0,486.0,0.0,2.0,9.0,0.0,72.0,0,0.0,0,205.07,0
2005,0.0,3.0,2.0,2.0,52.0,2.0,1.0,4.0,2.0,3.0,137728,1.0,227.83333333333337,1367.0,6.0,3.0,1.0,486.0,0.0,1.0,6.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,2.0,3.0,1.0,23.0,5.0,4.0,4.0,2.0,5.0,137728,2.0,227.83333333333337,1367.0,6.0,3.0,1.0,486.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0,205.07,0
2005,6.0,0.0,3.0,1.0,21.0,5.0,1.0,4.0,2.0,2.0,137728,3.0,227.83333333333337,1367.0,6.0,3.0,1.0,486.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,2.0,18.0,5.0,1.0,7.0,2.0,2.0,137728,3.0,227.83333333333337,1367.0,6.0,5.0,1.0,486.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,2.0,17.0,5.0,1.0,5.0,2.0,3.0,137728,3.0,227.83333333333337,1367.0,6.0,3.0,1.0,486.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,1.0,36.0,1.0,1.0,7.0,2.0,,137799,1.0,504.0,2520.0,5.0,5.0,1.0,294.0,0.0,2.0,7.0,0.0,60.0,0,0.0,0,205.07,0
2005,0.0,3.0,2.0,2.0,38.0,1.0,1.0,6.0,1.0,,137799,1.0,504.0,2520.0,5.0,6.0,1.0,294.0,0.0,1.0,9.0,0.0,0.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,1.0,7.0,5.0,1.0,3.0,2.0,1.0,137799,4.0,504.0,2520.0,5.0,1.0,1.0,294.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,1.0,10.0,5.0,1.0,3.0,2.0,4.0,137799,3.0,504.0,2520.0,5.0,1.0,1.0,294.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,2.0,6.0,5.0,1.0,3.0,2.0,0.0,137799,4.0,504.0,2520.0,5.0,1.0,1.0,294.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,4.0,0.0,1.0,2.0,25.0,1.0,4.0,3.0,2.0,3.0,137930,3.0,166.66666666666666,500.0,3.0,1.0,1.0,738.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,2.0,2.0,1.0,39.0,1.0,4.0,4.0,2.0,2.0,137930,1.0,166.66666666666666,500.0,3.0,3.0,1.0,738.0,0.0,2.0,1.0,0.0,44.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,2.0,0.0,5.0,4.0,,,,137930,4.0,166.66666666666666,500.0,3.0,7.0,1.0,738.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,3.0,1.0,2.0,43.0,3.0,4.0,4.0,2.0,2.0,138870,1.0,150.0,150.0,1.0,3.0,1.0,657.0,0.0,1.0,8.0,0.0,20.0,0,0.0,0,205.07,1
2005,1.0,0.0,1.0,2.0,77.0,1.0,1.0,2.0,2.0,3.0,139203,3.0,190.0,380.0,2.0,1.0,1.0,318.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,1.0,0.0,2.0,1.0,78.0,1.0,1.0,2.0,1.0,,139203,3.0,190.0,380.0,2.0,2.0,1.0,318.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,3.0,1.0,2.0,74.0,4.0,1.0,2.0,1.0,,139226,2.0,300.0,300.0,1.0,2.0,1.0,531.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,2.0,57.0,3.0,1.0,2.0,1.0,,139257,1.0,250.0,500.0,2.0,2.0,1.0,372.0,0.0,2.0,8.0,0.0,24.0,0,0.0,0,205.07,0
2005,0.0,3.0,3.0,1.0,24.0,5.0,1.0,7.0,2.0,5.0,139257,1.0,250.0,500.0,2.0,5.0,1.0,372.0,0.0,1.0,11.0,0.0,10.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,2.0,46.0,1.0,4.0,4.0,2.0,1.0,141032,1.0,206.66666666666663,620.0,3.0,3.0,1.0,271.0,0.0,2.0,0.0,0.0,,1,0.0,0,205.07,0
2005,3.0,0.0,3.0,2.0,16.0,5.0,4.0,3.0,2.0,9.0,141032,3.0,206.66666666666663,620.0,3.0,3.0,1.0,271.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,2.0,1.0,33.0,1.0,4.0,4.0,2.0,3.0,141032,1.0,206.66666666666663,620.0,3.0,3.0,1.0,271.0,0.0,2.0,99.0,0.0,40.0,0,0.0,0,205.07,0
2005,1.0,0.0,1.0,2.0,78.0,4.0,12.0,4.0,1.0,,141136,3.0,1133.3333333333333,3400.0,3.0,4.0,1.0,659.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,0.0,5.0,2.0,22.0,5.0,1.0,7.0,2.0,4.0,141136,2.0,1133.3333333333333,3400.0,3.0,5.0,1.0,659.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,5.0,1.0,21.0,5.0,1.0,7.0,2.0,1.0,141136,2.0,1133.3333333333333,3400.0,3.0,5.0,1.0,659.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,1.0,22.0,1.0,4.0,2.0,1.0,,141288,1.0,191.66666666666663,575.0,3.0,2.0,1.0,628.0,0.0,2.0,4.0,0.0,72.0,0,0.0,0,205.07,1
2005,0.0,3.0,2.0,2.0,18.0,1.0,4.0,4.0,2.0,2.0,141288,1.0,191.66666666666663,575.0,3.0,3.0,1.0,628.0,0.0,1.0,8.0,0.0,5.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,2.0,1.0,5.0,4.0,,,,141288,4.0,191.66666666666663,575.0,3.0,7.0,1.0,628.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,1.0,0.0,1.0,2.0,69.0,4.0,1.0,2.0,1.0,,141534,3.0,524.0,2620.0,5.0,2.0,1.0,362.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,3.0,1.0,38.0,2.0,4.0,4.0,1.0,,141534,1.0,524.0,2620.0,5.0,4.0,1.0,362.0,0.0,2.0,2.0,0.0,50.0,0,0.0,0,205.07,0
2005,0.0,3.0,4.0,2.0,29.0,2.0,4.0,4.0,1.0,,141534,1.0,524.0,2620.0,5.0,4.0,1.0,362.0,0.0,2.0,0.0,0.0,35.0,0,0.0,0,205.07,0
2005,3.0,0.0,5.0,1.0,9.0,5.0,4.0,3.0,2.0,3.0,141534,4.0,524.0,2620.0,5.0,1.0,1.0,362.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,5.0,0.0,5.0,1.0,4.0,5.0,4.0,1.0,2.0,2.0,141534,4.0,524.0,2620.0,5.0,7.0,1.0,362.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,1.0,0.0,1.0,1.0,62.0,4.0,12.0,4.0,1.0,,142082,3.0,1000.0,2000.0,2.0,4.0,1.0,309.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,3.0,1.0,34.0,5.0,12.0,7.0,2.0,3.0,142082,1.0,1000.0,2000.0,2.0,5.0,1.0,309.0,0.0,1.0,8.0,0.0,40.0,0,0.0,0,205.07,0
2005,1.0,0.0,1.0,2.0,60.0,4.0,1.0,4.0,1.0,,142744,3.0,250.0,750.0,3.0,4.0,1.0,261.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,4.0,0.0,3.0,2.0,30.0,5.0,4.0,6.0,2.0,,142744,3.0,250.0,750.0,3.0,5.0,1.0,261.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,3.0,1.0,34.0,3.0,4.0,4.0,2.0,3.0,142744,2.0,250.0,750.0,3.0,3.0,1.0,261.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,2.0,37.0,3.0,1.0,6.0,2.0,3.0,142874,1.0,490.0,980.0,2.0,5.0,1.0,328.0,0.0,2.0,6.0,0.0,55.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,1.0,9.0,5.0,1.0,3.0,2.0,4.0,142874,4.0,490.0,980.0,2.0,1.0,1.0,328.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,2.0,56.0,3.0,12.0,2.0,2.0,4.0,143018,1.0,250.0,500.0,2.0,1.0,1.0,299.0,0.0,1.0,9.0,0.0,40.0,0,0.0,0,205.07,0
2005,0.0,3.0,3.0,2.0,19.0,5.0,12.0,4.0,1.0,,143018,2.0,250.0,500.0,2.0,4.0,1.0,299.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,2.0,52.0,2.0,4.0,4.0,1.0,,143477,1.0,346.6666666666667,1040.0,3.0,4.0,1.0,269.0,0.0,2.0,0.0,0.0,10.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,2.0,29.0,5.0,4.0,4.0,2.0,2.0,143477,3.0,346.6666666666667,1040.0,3.0,3.0,1.0,269.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,2.0,2.0,1.0,52.0,2.0,4.0,6.0,1.0,,143477,1.0,346.6666666666667,1040.0,3.0,6.0,1.0,269.0,0.0,2.0,1.0,0.0,70.0,0,0.0,0,205.07,0
2005,1.0,0.0,1.0,2.0,74.0,4.0,1.0,2.0,1.0,,143582,3.0,260.0,260.0,1.0,2.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,1.0,25.0,1.0,4.0,4.0,2.0,2.0,143627,1.0,125.0,750.0,6.0,3.0,1.0,830.0,0.0,2.0,99.0,0.0,66.0,0,0.0,0,205.07,1
2005,4.0,0.0,2.0,2.0,26.0,1.0,4.0,2.0,1.0,,143627,3.0,125.0,750.0,6.0,2.0,1.0,830.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,2.0,8.0,5.0,4.0,3.0,2.0,2.0,143627,4.0,125.0,750.0,6.0,1.0,1.0,830.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,1.0,0.0,5.0,4.0,,,,143627,4.0,125.0,750.0,6.0,7.0,1.0,830.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,6.0,5.0,4.0,3.0,2.0,0.0,143627,4.0,125.0,750.0,6.0,1.0,1.0,830.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,9.0,5.0,4.0,3.0,2.0,4.0,143627,4.0,125.0,750.0,6.0,1.0,1.0,830.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,2.0,1.0,2.0,54.0,3.0,12.0,4.0,2.0,4.0,143676,1.0,940.0,2820.0,3.0,3.0,1.0,342.0,0.0,2.0,2.0,0.0,10.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,2.0,27.0,5.0,4.0,7.0,2.0,3.0,143676,3.0,940.0,2820.0,3.0,5.0,1.0,342.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,3.0,1.0,25.0,5.0,4.0,4.0,2.0,1.0,143676,1.0,940.0,2820.0,3.0,3.0,1.0,342.0,2.0,2.0,3.0,0.0,36.0,0,25.0,0,205.07,0
2005,0.0,2.0,1.0,1.0,49.0,2.0,1.0,2.0,1.0,,143755,1.0,183.33333333333337,1100.0,6.0,2.0,1.0,357.0,0.0,2.0,1.0,0.0,50.0,0,0.0,0,205.07,1
2005,4.0,0.0,2.0,2.0,48.0,2.0,1.0,2.0,1.0,,143755,3.0,183.33333333333337,1100.0,6.0,2.0,1.0,357.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,3.0,3.0,1.0,27.0,1.0,4.0,2.0,1.0,,143755,1.0,183.33333333333337,1100.0,6.0,2.0,1.0,357.0,0.0,2.0,7.0,0.0,98.0,0,0.0,0,205.07,1
2005,4.0,0.0,4.0,2.0,26.0,1.0,4.0,2.0,1.0,,143755,3.0,183.33333333333337,1100.0,6.0,2.0,1.0,357.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,5.0,2.0,2.0,5.0,1.0,,,,143755,4.0,183.33333333333337,1100.0,6.0,7.0,1.0,357.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,3.0,10.0,1.0,20.0,5.0,4.0,4.0,2.0,4.0,143755,2.0,183.33333333333337,1100.0,6.0,3.0,1.0,357.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,205.07,1
2005,7.0,0.0,1.0,1.0,67.0,2.0,2.0,2.0,2.0,5.0,144334,3.0,300.0,1200.0,4.0,1.0,1.0,384.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,2.0,2.0,58.0,2.0,2.0,2.0,2.0,5.0,144334,1.0,300.0,1200.0,4.0,1.0,1.0,384.0,0.0,2.0,4.0,0.0,78.0,0,0.0,0,205.07,0
2005,0.0,3.0,3.0,1.0,29.0,5.0,4.0,2.0,1.0,,144334,1.0,300.0,1200.0,4.0,2.0,1.0,384.0,0.0,2.0,4.0,0.0,72.0,0,0.0,0,205.07,0
2005,0.0,3.0,3.0,1.0,25.0,5.0,4.0,4.0,1.0,,144334,1.0,300.0,1200.0,4.0,4.0,1.0,384.0,0.0,2.0,4.0,0.0,72.0,0,0.0,0,205.07,0
2005,0.0,2.0,1.0,1.0,62.0,2.0,2.0,4.0,1.0,,144349,1.0,680.0,2040.0,3.0,4.0,1.0,380.0,0.0,2.0,2.0,0.0,48.0,0,0.0,0,205.07,0
2005,0.0,2.0,2.0,2.0,57.0,2.0,2.0,2.0,1.0,,144349,1.0,680.0,2040.0,3.0,2.0,1.0,380.0,0.0,2.0,2.0,0.0,48.0,0,0.0,0,205.07,0
2005,0.0,3.0,3.0,2.0,27.0,5.0,1.0,7.0,2.0,4.0,144349,1.0,680.0,2040.0,3.0,5.0,1.0,380.0,0.0,1.0,99.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,1.0,59.0,2.0,4.0,4.0,1.0,,144622,1.0,91.66666666666669,550.0,6.0,4.0,1.0,292.0,0.0,1.0,12.0,0.0,50.0,0,0.0,0,205.07,1
2005,7.0,0.0,2.0,2.0,58.0,2.0,4.0,6.0,1.0,,144622,3.0,91.66666666666669,550.0,6.0,6.0,1.0,292.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,0.0,3.0,2.0,29.0,5.0,4.0,6.0,1.0,,144622,0.0,91.66666666666669,550.0,6.0,6.0,1.0,292.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,0.0,3.0,2.0,29.0,5.0,4.0,6.0,1.0,,144622,0.0,91.66666666666669,550.0,6.0,6.0,1.0,292.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,2.0,29.0,5.0,4.0,5.0,2.0,1.0,144622,3.0,91.66666666666669,550.0,6.0,3.0,1.0,292.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,1.0,1.0,5.0,4.0,,,,144622,4.0,91.66666666666669,550.0,6.0,7.0,1.0,292.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,1.0,0.0,1.0,1.0,87.0,2.0,1.0,2.0,1.0,,144835,3.0,650.0,1300.0,2.0,2.0,1.0,281.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,1.0,0.0,2.0,2.0,71.0,2.0,1.0,4.0,1.0,,144835,3.0,650.0,1300.0,2.0,4.0,1.0,281.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,1.0,38.0,5.0,4.0,4.0,2.0,1.0,144857,1.0,700.0,700.0,1.0,3.0,1.0,503.0,0.0,2.0,2.0,0.0,65.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,1.0,54.0,2.0,12.0,2.0,1.0,,145037,1.0,647.5,2590.0,4.0,2.0,1.0,639.0,0.0,1.0,7.0,0.0,60.0,0,0.0,0,205.07,0
2005,0.0,3.0,2.0,2.0,55.0,2.0,4.0,2.0,2.0,0.0,145037,1.0,647.5,2590.0,4.0,1.0,1.0,639.0,0.0,2.0,0.0,0.0,31.0,0,0.0,0,205.07,0
2005,0.0,3.0,3.0,2.0,34.0,5.0,4.0,2.0,1.0,,145037,1.0,647.5,2590.0,4.0,2.0,1.0,639.0,0.0,2.0,0.0,0.0,20.0,0,0.0,0,205.07,0
2005,0.0,3.0,3.0,1.0,33.0,5.0,4.0,2.0,1.0,,145037,1.0,647.5,2590.0,4.0,2.0,1.0,639.0,0.0,2.0,5.0,0.0,60.0,0,0.0,0,205.07,0
2005,0.0,2.0,1.0,1.0,67.0,2.0,1.0,2.0,2.0,4.0,145570,1.0,273.3333333333333,820.0,3.0,1.0,1.0,501.0,0.0,2.0,1.0,0.0,18.0,0,0.0,0,205.07,0
2005,4.0,0.0,2.0,2.0,63.0,2.0,1.0,4.0,1.0,,145570,3.0,273.3333333333333,820.0,3.0,4.0,1.0,501.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,2.0,29.0,5.0,4.0,7.0,2.0,5.0,145570,3.0,273.3333333333333,820.0,3.0,5.0,1.0,501.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,1.0,33.0,1.0,4.0,2.0,1.0,,145613,2.0,15.0,150.0,10.0,2.0,1.0,641.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,205.07,1
2005,0.0,3.0,2.0,2.0,30.0,1.0,4.0,2.0,2.0,6.0,145613,1.0,15.0,150.0,10.0,1.0,1.0,641.0,0.0,1.0,6.0,0.0,12.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,14.0,5.0,4.0,3.0,2.0,7.0,145613,3.0,15.0,150.0,10.0,2.0,1.0,641.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,13.0,5.0,4.0,3.0,2.0,7.0,145613,3.0,15.0,150.0,10.0,2.0,1.0,641.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,2.0,12.0,5.0,4.0,3.0,2.0,6.0,145613,3.0,15.0,150.0,10.0,1.0,1.0,641.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,2.0,11.0,5.0,4.0,3.0,2.0,5.0,145613,3.0,15.0,150.0,10.0,1.0,1.0,641.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,2.0,9.0,5.0,4.0,3.0,2.0,3.0,145613,4.0,15.0,150.0,10.0,1.0,1.0,641.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,2.0,5.0,5.0,4.0,1.0,2.0,3.0,145613,4.0,15.0,150.0,10.0,7.0,1.0,641.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,2.0,4.0,5.0,4.0,1.0,2.0,2.0,145613,4.0,15.0,150.0,10.0,7.0,1.0,641.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,2.0,1.0,5.0,4.0,,,,145613,4.0,15.0,150.0,10.0,7.0,1.0,641.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,3.0,1.0,2.0,27.0,5.0,4.0,4.0,1.0,,145927,1.0,300.0,300.0,1.0,4.0,1.0,364.0,0.0,2.0,0.0,0.0,30.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,1.0,28.0,1.0,12.0,6.0,1.0,,146039,1.0,375.0,1500.0,4.0,6.0,1.0,315.0,0.0,2.0,6.0,0.0,45.0,0,0.0,0,205.07,0
2005,0.0,3.0,2.0,2.0,33.0,1.0,12.0,7.0,1.0,,146039,1.0,375.0,1500.0,4.0,6.0,1.0,315.0,0.0,1.0,8.0,0.0,40.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,2.0,10.0,5.0,12.0,3.0,2.0,4.0,146039,3.0,375.0,1500.0,4.0,1.0,1.0,315.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,5.0,0.0,3.0,2.0,0.0,5.0,12.0,,,,146039,4.0,375.0,1500.0,4.0,7.0,1.0,315.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,2.0,29.0,5.0,12.0,6.0,1.0,,146081,1.0,560.0,560.0,1.0,6.0,1.0,380.0,0.0,1.0,7.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,1.0,28.0,1.0,12.0,7.0,1.0,,146302,1.0,11300.0,22600.0,2.0,6.0,1.0,377.0,0.0,1.0,7.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,2.0,2.0,27.0,1.0,12.0,7.0,1.0,,146302,1.0,11300.0,22600.0,2.0,6.0,1.0,377.0,0.0,1.0,7.0,0.0,0.0,0,0.0,0,205.07,0
2005,3.0,0.0,1.0,1.0,28.0,5.0,4.0,7.0,2.0,3.0,146486,3.0,400.0,400.0,1.0,5.0,1.0,344.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,2.0,1.0,1.0,42.0,2.0,4.0,2.0,1.0,,146742,1.0,185.71428571428572,1300.0,7.0,2.0,1.0,346.0,0.0,2.0,1.0,0.0,54.0,0,0.0,0,205.07,1
2005,0.0,3.0,2.0,2.0,36.0,2.0,4.0,2.0,1.0,,146742,1.0,185.71428571428572,1300.0,7.0,2.0,1.0,346.0,0.0,2.0,0.0,0.0,12.0,0,0.0,0,205.07,1
