codusu,nro_hogar,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_inac,itf,ipcf,pondera,pondih,cat_ocup,pp03d,pp3e_tot,pp3f_tot,pp04a,pp04c,pp10a,pp3e_tot_missing,pp3f_tot_missing,anio
TQRMNOQXRHKMLUCDEIKAH00856706,1,2,85,2,1.0,4,3,7,613000.0,306500.0,672.0,1875.0,0,,,,,,,0,0,2025
TQRMNOTXUHMMLTCDEIKAH00881000,1,1,49,1,1.0,6,1,0,0.0,0.0,679.0,,2,0.0,40.0,0.0,2.0,2.0,,0,0,2025
TQRMNOTXUHMMLTCDEIKAH00881000,1,2,44,1,1.0,6,1,0,0.0,0.0,679.0,,2,0.0,36.0,0.0,2.0,2.0,,0,0,2025
TQRMNORXXHMLLOCDEIMBF00881001,1,1,72,2,1.0,4,1,0,0.0,0.0,137.0,,1,0.0,60.0,0.0,2.0,3.0,,0,0,2025
TQRMNORXXHMLLOCDEIMBF00881001,1,2,69,2,1.0,6,3,4,0.0,0.0,137.0,,0,,,,,,,0,0,2025
TQRMNORXYHMLLOCDEIMBF00881002,1,1,38,1,1.0,5,1,0,5000000.0,1666666.67,201.0,261.0,2,0.0,40.0,0.0,2.0,1.0,,0,0,2025
TQRMNORXYHMLLOCDEIMBF00881002,1,2,34,1,1.0,6,3,4,5000000.0,1666666.67,201.0,261.0,0,,,,,,,0,0,2025
TQRMNORQUHJMKNCDEIGED00873531,1,1,53,2,1.0,2,3,1,0.0,0.0,115.0,,0,,,,,,,0,0,2025
TQRMNORQUHJMKNCDEIGED00873531,1,2,48,2,1.0,4,3,4,0.0,0.0,115.0,,0,,,,,,,0,0,2025
TQRMNORQUHJMKNCDEIGED00873531,1,1,26,5,4.0,3,1,0,0.0,0.0,115.0,,3,0.0,30.0,0.0,2.0,,,0,0,2025
TQRMNORQUHJMKNCDEIGED00873531,1,1,25,5,4.0,3,1,0,0.0,0.0,115.0,,2,0.0,12.0,0.0,2.0,1.0,,0,0,2025
TQRMNORQUHJMKNCDEIGED00873531,1,1,16,5,1.0,3,3,3,0.0,0.0,115.0,,0,,,,,,,0,0,2025
TQRMNORQUHJMKNCDEIGED00873531,1,2,21,5,4.0,3,3,7,0.0,0.0,115.0,,0,,,,,,,0,0,2025
TQRMNORQUHJMKNCDEIGED00873531,1,1,30,5,4.0,3,1,0,0.0,0.0,115.0,,2,0.0,,0.0,2.0,1.0,,1,0,2025
TQRMNORWYHKNKTCDEIOAH00857054,1,2,47,5,4.0,3,3,7,900000.0,150000.0,134.0,194.0,0,,,,,,,0,0,2025
TQRMNORWYHKNKTCDEIOAH00857054,1,1,31,5,1.0,3,1,0,900000.0,150000.0,134.0,194.0,3,0.0,44.0,0.0,2.0,9.0,,0,0,2025
TQRMNORWYHKNKTCDEIOAH00857054,1,1,18,5,4.0,3,2,0,900000.0,150000.0,134.0,194.0,3,,,,,,3.0,0,0,2025
TQRMNORWYHKNKTCDEIOAH00857054,1,1,21,5,4.0,3,3,7,900000.0,150000.0,134.0,194.0,0,,,,,,,0,0,2025
TQRMNORWYHKNKTCDEIOAH00857054,1,1,6,5,4.0,1,4,3,900000.0,150000.0,134.0,194.0,0,,,,,,,0,0,2025
TQRMNORWYHKNKTCDEIOAH00857054,1,1,4,5,1.0,7,4,5,900000.0,150000.0,134.0,194.0,0,,,,,,,0,0,2025
TQRMNOTUWHKNKTCDEIOAH00861488,1,1,30,2,1.0,4,1,0,1485000.0,297000.0,149.0,275.0,3,0.0,40.0,0.0,2.0,6.0,,0,0,2025
TQRMNOQQQHLLKPCDEIOAH00856030,2,2,0,5,1.0,7,4,5,0.0,0.0,143.0,,0,,,,,,,0,0,2025
TQRMNORVUHJOKTCDEIOAH00873274,1,2,58,2,1.0,1,3,4,960000.0,480000.0,144.0,186.0,0,,,,,,,0,0,2025
TQRMNORVUHJOKTCDEIOAH00873274,1,1,63,2,1.0,2,1,0,960000.0,480000.0,144.0,186.0,3,0.0,0.0,0.0,2.0,9.0,,0,0,2025
TQRMNORVXHJOKTCDEIOAH00873281,1,2,65,4,4.0,2,2,0,0.0,0.0,210.0,,3,,,,,,1.0,0,0,2025
TQRMNORVXHJOKTCDEIOAH00873281,1,2,30,2,4.0,4,3,4,0.0,0.0,210.0,,0,,,,,,,0,0,2025
TQRMNORVXHJOKTCDEIOAH00873281,1,2,11,5,4.0,2,3,7,0.0,0.0,210.0,,0,,,,,,,0,0,2025
TQRMNORVXHJOKTCDEIOAH00873281,1,2,6,5,4.0,1,4,7,0.0,0.0,210.0,,0,,,,,,,0,0,2025
TQRMNORVXHJOKTCDEIOAH00873281,1,1,4,5,4.0,7,4,5,0.0,0.0,210.0,,0,,,,,,,0,0,2025
TQRMNOTQUHLOKQCDEGKDB00853117,1,1,18,5,4.0,3,3,3,750000.0,150000.0,134.0,144.0,0,,,,,,,0,0,2025
TQRMNOTQUHLOKQCDEGKDB00853117,1,2,24,1,4.0,4,2,0,750000.0,150000.0,134.0,144.0,3,,,,,,2.0,0,0,2025
TQRMNORUSHKOKSCDEGKDB00857612,1,1,52,4,4.0,2,1,0,400000.0,200000.0,132.0,157.0,3,0.0,48.0,0.0,2.0,4.0,,0,0,2025
TQRMNORUSHKOKSCDEGKDB00857612,1,1,42,5,4.0,4,2,0,400000.0,200000.0,132.0,157.0,2,,,,,,3.0,0,0,2025
TQRMNOSVYHLLKSCDEIMBF00855950,1,2,26,5,1.0,5,3,3,300000.0,300000.0,284.0,348.0,0,,,,,,,0,0,2025
TQRMNOPSUHKLKTCDEIMBF00856824,1,2,30,5,1.0,6,1,0,800000.0,800000.0,120.0,160.0,3,0.0,0.0,0.0,1.0,12.0,,0,0,2025
TQRMNOPSYHKMMLCDEFKID00858375,1,2,64,1,1.0,1,3,1,1320000.0,440000.0,724.0,1049.0,0,,,,,,,0,0,2025
TQRMNOPSYHKMMLCDEFKID00858375,1,2,24,5,1.0,5,2,0,1320000.0,440000.0,724.0,1049.0,0,,,,,,5.0,0,0,2025
TQTMNOQWQHLOLTCDEFKID00873675,1,2,55,4,4.0,3,1,0,200000.0,100000.0,903.0,1134.0,2,3.0,40.0,20.0,2.0,1.0,,0,0,2025
TQTMNOQWQHLOLTCDEFKID00873675,1,2,8,5,4.0,1,4,3,200000.0,100000.0,903.0,1134.0,0,,,,,,,0,0,2025
TQRMNORXUHLLLUCDEFKID00851812,2,2,20,5,1.0,5,3,3,185000.0,185000.0,1770.0,1705.0,0,,,,,,,0,0,2025
TQRMNOSPSHLMMLCDEFKID00851907,1,2,31,5,1.0,5,1,0,1490000.0,1490000.0,826.0,1199.0,3,0.0,45.0,0.0,2.0,10.0,,0,0,2025
TQRMNOPQVHKOMNCDEFKID00864698,1,2,53,3,1.0,4,1,0,0.0,0.0,787.0,,3,0.0,18.0,0.0,2.0,4.0,,0,0,2025
TQRMNOPQVHKOMNCDEFKID00864698,1,1,18,5,1.0,4,1,0,0.0,0.0,787.0,,3,0.0,48.0,0.0,2.0,7.0,,0,0,2025
TQRMNOPQVHKOMNCDEFKID00864698,1,2,22,5,1.0,5,2,0,0.0,0.0,787.0,,3,,,,,,3.0,0,0,2025
TQRMNOPUTHMOKUCDEGKDB00878145,1,2,35,5,1.0,4,1,0,339000.0,169500.0,96.0,159.0,3,0.0,24.0,0.0,2.0,3.0,,0,0,2025
TQRMNOPUTHMOKUCDEGKDB00878145,1,2,7,5,1.0,1,4,3,339000.0,169500.0,96.0,159.0,0,,,,,,,0,0,2025
TQRMNOQYSHKLKUCDEIMBF00881204,1,2,28,5,12.0,5,1,0,2300000.0,575000.0,165.0,215.0,3,0.0,20.0,0.0,2.0,5.0,,0,0,2025
TQRMNOQYSHKLKUCDEIMBF00881204,1,2,26,5,12.0,5,3,3,2300000.0,575000.0,165.0,215.0,0,,,,,,,0,0,2025
TQRMNOTQSHKLKUCDEIMBF00857196,1,1,36,2,1.0,6,1,0,1800000.0,450000.0,272.0,347.0,1,0.0,45.0,0.0,2.0,6.0,,0,0,2025
TQRMNOTQSHKLKUCDEIMBF00857196,1,2,35,2,1.0,6,1,0,1800000.0,450000.0,272.0,347.0,2,0.0,20.0,0.0,2.0,1.0,,0,0,2025
TQRMNOTQSHKLKUCDEIMBF00857196,1,2,6,5,1.0,1,4,3,1800000.0,450000.0,272.0,347.0,0,,,,,,,0,0,2025
TQRMNOTQSHKLKUCDEIMBF00857196,1,2,2,5,1.0,7,4,5,1800000.0,450000.0,272.0,347.0,0,,,,,,,0,0,2025
TQRMNOPWQHMLLOCDEIMBF00881205,1,2,83,4,1.0,6,3,1,1105000.0,1105000.0,162.0,239.0,0,,,,,,,0,0,2025
TQRMNORYRHJMLQCDEIMBF00873524,1,1,62,2,1.0,6,1,0,3200000.0,1600000.0,115.0,149.0,3,0.0,35.0,0.0,1.0,12.0,,0,0,2025
TQRMNORYRHJMLQCDEIMBF00873524,1,2,61,2,1.0,6,3,1,3200000.0,1600000.0,115.0,149.0,0,,,,,,,0,0,2025
TQRMNOSTRHJMLQCDEIMBF00873525,1,1,48,1,4.0,2,1,0,560000.0,140000.0,204.0,227.0,3,0.0,72.0,0.0,2.0,,,0,0,2025
TQRMNOSTRHJMLQCDEIMBF00873525,1,2,43,1,4.0,5,3,4,560000.0,140000.0,204.0,227.0,0,,,,,,,0,0,2025
TQRMNOSTRHJMLQCDEIMBF00873525,1,1,9,5,4.0,1,4,3,560000.0,140000.0,204.0,227.0,0,,,,,,,0,0,2025
TQRMNOSTRHJMLQCDEIMBF00873525,1,2,3,5,4.0,7,4,5,560000.0,140000.0,204.0,227.0,0,,,,,,,0,0,2025
TQRMNORQXHLMLOCDEIMBF00858402,1,2,41,5,4.0,3,1,0,360000.0,120000.0,222.0,242.0,3,0.0,30.0,0.0,2.0,8.0,,0,0,2025
TQRMNOPVPHJMKPCDEIGED00873415,1,1,24,5,4.0,3,1,0,590000.0,98333.33,135.0,179.0,2,0.0,8.0,0.0,2.0,2.0,,0,0,2025
TQRMNOPVPHJMKPCDEIGED00873415,1,2,20,5,4.0,3,2,0,590000.0,98333.33,135.0,179.0,0,,,,,,5.0,0,0,2025
TQRMNOPVPHJMKPCDEIGED00873415,1,2,28,5,4.0,3,3,4,590000.0,98333.33,135.0,179.0,0,,,,,,,0,0,2025
TQRMNOPVPHJMKPCDEIGED00873415,1,2,50,2,4.0,2,3,4,590000.0,98333.33,135.0,179.0,0,,,,,,,0,0,2025
TQRMNOPVPHJMKPCDEIGED00873415,1,1,50,2,4.0,2,1,0,590000.0,98333.33,135.0,179.0,2,0.0,8.0,0.0,2.0,2.0,,0,0,2025
TQRMNOPVPHJMKPCDEIGED00873415,1,1,4,5,4.0,7,4,5,590000.0,98333.33,135.0,179.0,0,,,,,,,0,0,2025
TQSMNOPVQHJMKPCDEIGED00873416,1,1,36,5,1.0,5,3,4,0.0,0.0,183.0,,0,,,,,,,0,0,2025
TQSMNOPVQHJMKPCDEIGED00873416,1,1,42,5,4.0,5,3,3,0.0,0.0,183.0,,0,,,,,,,0,0,2025
TQRMNOPVSHJMKPCDEIGED00881228,1,1,45,5,4.0,1,3,4,300000.0,300000.0,183.0,174.0,0,,,,,,,0,0,2025
TQRMNORRRHJMKPCDEIGED00873450,1,1,80,1,1.0,1,3,1,550000.0,275000.0,124.0,148.0,0,,,,,,,0,0,2025
TQRMNORRRHJMKPCDEIGED00873450,1,2,63,1,1.0,2,3,4,550000.0,275000.0,124.0,148.0,0,,,,,,,0,0,2025
TQRMNOSUYHJMKPCDEIGED00873451,1,1,49,5,1.0,6,1,0,1500000.0,1500000.0,183.0,181.0,3,0.0,0.0,0.0,1.0,12.0,,0,0,2025
TQRMNOPQTHLMKPCDEIGED00857519,1,1,61,2,1.0,4,3,1,2400000.0,1200000.0,126.0,116.0,0,,,,,,,0,0,2025
TQRMNOPQTHLMKPCDEIGED00857519,1,2,58,2,1.0,6,3,1,2400000.0,1200000.0,126.0,116.0,0,,,,,,,0,0,2025
TQRMNOSYRHJKLLCDEGJBF00872521,1,2,59,1,1.0,6,1,0,2150000.0,1075000.0,1099.0,1179.0,2,0.0,40.0,0.0,2.0,1.0,,0,0,2025
TQRMNOSYTHJKLLCDEGJBF00872522,1,1,78,3,1.0,6,3,1,1770000.0,1770000.0,1288.0,1405.0,0,,,,,,,0,0,2025
TQRMNOQPYHLLLNCDEGJBF00852961,1,2,24,1,1.0,5,1,0,1900000.0,950000.0,667.0,745.0,3,0.0,40.0,0.0,2.0,5.0,,0,0,2025
TQRMNOQPYHLLLNCDEGJBF00852961,1,1,24,1,1.0,5,1,0,1900000.0,950000.0,667.0,745.0,3,0.0,24.0,0.0,2.0,,,0,0,2025
TQRMNOPRVHMOLRCDEGJBF00881297,1,2,69,4,1.0,4,3,4,1910000.0,636666.67,555.0,610.0,0,,,,,,,0,0,2025
TQRMNOPRVHMOLRCDEGJBF00881297,1,1,30,5,3.0,1,3,6,1910000.0,636666.67,555.0,610.0,0,,,,,,,0,0,2025
TQRMNOPRVHMOLRCDEGJBF00881297,1,1,31,5,1.0,4,1,0,1910000.0,636666.67,555.0,610.0,3,0.0,40.0,0.0,1.0,12.0,,0,0,2025
TQRMNOQVRHJMLNCDEGJBF00872523,1,2,35,5,1.0,5,1,0,2255000.0,1127500.0,441.0,505.0,3,0.0,45.0,0.0,2.0,,,0,0,2025
TQRMNOQVRHJMLNCDEGJBF00872523,1,2,34,5,1.0,5,1,0,2255000.0,1127500.0,441.0,505.0,3,0.0,45.0,0.0,2.0,,,0,0,2025
TQRMNORTRHJKLOCDEGJBF00881298,1,1,20,5,1.0,5,3,3,735000.0,367500.0,1305.0,1408.0,0,,,,,,,0,0,2025
TQRMNORTRHJKLOCDEGJBF00881298,1,1,20,5,1.0,5,3,3,735000.0,367500.0,1305.0,1408.0,0,,,,,,,0,0,2025
TQRMNOUSPHLKLRCDEGJBF00852963,1,2,22,5,1.0,5,3,3,500000.0,250000.0,814.0,828.0,0,,,,,,,0,0,2025
TQRMNOUSPHLKLRCDEGJBF00852963,1,2,18,5,1.0,5,3,3,500000.0,250000.0,814.0,828.0,0,,,,,,,0,0,2025
TQRMNORVQHLKLLCDEIMBF00855933,1,1,50,1,1.0,5,1,0,2200000.0,1100000.0,137.0,225.0,3,0.0,45.0,0.0,2.0,5.0,,0,0,2025
TQRMNORVQHLKLLCDEIMBF00855933,1,2,43,1,1.0,6,1,0,2200000.0,1100000.0,137.0,225.0,2,2.0,,8.0,2.0,1.0,,1,0,2025
TQRMNOQTRHJMLNCDEIMBF00873523,1,2,48,1,1.0,5,1,0,2070000.0,690000.0,177.0,258.0,3,0.0,0.0,0.0,1.0,12.0,,0,0,2025
TQRMNOQTRHJMLNCDEIMBF00873523,1,1,54,1,1.0,4,1,0,2070000.0,690000.0,177.0,258.0,2,0.0,48.0,0.0,2.0,1.0,,0,0,2025
TQRMNOQTRHJMLNCDEIMBF00873523,1,2,14,5,1.0,3,3,3,2070000.0,690000.0,177.0,258.0,0,,,,,,,0,0,2025
TQRMNOQSSHJMLQCDEIMBF00881004,1,2,64,4,1.0,3,1,0,1150000.0,1150000.0,94.0,112.0,2,0.0,48.0,0.0,2.0,1.0,,0,0,2025
TQRMNOQWTHJOMMCDEFIAH00881005,1,2,61,2,4.0,2,3,4,0.0,0.0,836.0,,0,,,,,,,0,0,2025
TQRMNOQWTHJOMMCDEFIAH00881005,1,1,54,2,4.0,2,1,0,0.0,0.0,836.0,,3,0.0,48.0,0.0,2.0,3.0,,0,0,2025
TQRMNOQXSHKMLMCDEIMBF00881003,1,2,11,5,1.0,1,3,3,2216000.0,554000.0,217.0,264.0,0,,,,,,,0,0,2025
TQRMNOQXSHKMLMCDEIMBF00881003,1,2,5,5,1.0,1,4,5,2216000.0,554000.0,217.0,264.0,0,,,,,,,0,0,2025
TQRMNOQSUHKMLNCDEIMBF00857197,1,1,53,2,1.0,6,1,0,3280000.0,820000.0,181.0,279.0,1,0.0,105.0,0.0,2.0,6.0,,0,0,2025
TQRMNOQSUHKMLNCDEIMBF00857197,1,2,44,2,1.0,6,1,0,3280000.0,820000.0,181.0,279.0,3,2.0,56.0,36.0,2.0,8.0,,0,0,2025
TQRMNOQSUHKMLNCDEIMBF00857197,1,1,50,5,1.0,2,1,0,3280000.0,820000.0,181.0,279.0,3,0.0,30.0,0.0,1.0,10.0,,0,0,2025
TQRMNOQSUHKMLNCDEIMBF00857197,1,1,14,5,1.0,3,3,3,3280000.0,820000.0,181.0,279.0,0,,,,,,,0,0,2025
TQRMNOSTRHLLLOCDEGJBF00852871,1,2,42,5,1.0,5,1,0,583400.0,583400.0,586.0,594.0,3,2.0,25.0,8.0,2.0,0.0,,0,0,2025
TQRMNOSVVHMNKMCDEIGED00881029,1,1,49,2,1.0,6,1,0,3700000.0,1850000.0,145.0,162.0,3,0.0,40.0,0.0,2.0,3.0,,0,0,2025
TQRMNOSVVHMNKMCDEIGED00881029,1,2,47,2,1.0,6,1,0,3700000.0,1850000.0,145.0,162.0,3,0.0,45.0,0.0,1.0,12.0,,0,0,2025
TQRMNOSTXHMMKOCDEIGED00881030,1,2,45,2,1.0,4,1,0,1750000.0,875000.0,178.0,189.0,3,0.0,40.0,0.0,1.0,10.0,,0,0,2025
TQRMNOSTXHMMKOCDEIGED00881030,1,1,54,2,1.0,4,3,1,1750000.0,875000.0,178.0,189.0,0,,,,,,,0,0,2025
TQRMNOSTYHMMKOCDEIGED00881031,1,2,46,5,1.0,6,1,0,4500000.0,1500000.0,194.0,211.0,3,2.0,33.0,36.0,1.0,12.0,,0,0,2025
TQRMNOSTYHMMKOCDEIGED00881031,1,1,14,5,1.0,3,3,3,4500000.0,1500000.0,194.0,211.0,0,,,,,,,0,0,2025
TQRMNOSTYHMMKOCDEIGED00881031,1,2,10,5,1.0,1,3,3,4500000.0,1500000.0,194.0,211.0,0,,,,,,,0,0,2025
TQRMNORRQHMMKPCDEIGED00881032,1,2,73,4,1.0,3,1,0,0.0,0.0,186.0,,2,0.0,7.0,0.0,2.0,1.0,,0,0,2025
TQRMNOPPVHMMKQCDEIGED00881033,1,2,78,3,1.0,2,3,1,600000.0,600000.0,199.0,251.0,0,,,,,,,0,0,2025
TQRMNOPWXHKMKOCDEIGED00858329,1,2,68,3,1.0,4,1,0,705000.0,705000.0,155.0,184.0,2,0.0,6.0,0.0,2.0,1.0,,0,0,2025
TQRMNOQRUHLMKOCDEIGED00873408,1,1,45,3,1.0,5,1,0,1550000.0,1550000.0,162.0,160.0,3,2.0,54.0,15.0,2.0,10.0,,0,0,2025
TQRMNOTPTHMNKTCDEIOAH00881059,1,2,18,5,1.0,4,3,4,1000000.0,250000.0,96.0,175.0,0,,,,,,,0,0,2025
TQRMNOTPTHMNKTCDEIOAH00881059,1,1,15,5,1.0,3,3,3,1000000.0,250000.0,96.0,175.0,0,,,,,,,0,0,2025
TQRMNOTPTHMNKTCDEIOAH00881059,1,2,10,5,1.0,1,3,3,1000000.0,250000.0,96.0,175.0,0,,,,,,,0,0,2025
TQRMNOQUWHLMKSCDEIOAH00856073,1,1,65,3,1.0,2,1,0,0.0,0.0,134.0,,2,0.0,42.0,0.0,2.0,1.0,,0,0,2025
TQRMNOQUWHLMKSCDEIOAH00856073,1,2,38,5,4.0,4,3,7,0.0,0.0,134.0,,0,,,,,,,0,0,2025
TQRMNOQUWHLMKSCDEIOAH00856073,1,1,40,1,4.0,4,3,7,0.0,0.0,134.0,,0,,,,,,,0,0,2025
TQRMNOQUWHLMKSCDEIOAH00856073,1,2,36,1,4.0,2,1,0,0.0,0.0,134.0,,2,0.0,36.0,0.0,2.0,1.0,,0,0,2025
TQRMNOQUWHLMKSCDEIOAH00856073,1,2,10,5,4.0,1,3,3,0.0,0.0,134.0,,0,,,,,,,0,0,2025
TQRMNOSXXHLMKSCDEIOAH00856074,1,1,26,5,4.0,3,1,0,2000000.0,1000000.0,95.0,133.0,3,0.0,40.0,0.0,2.0,,,0,0,2025
TQRMNOSXXHLMKSCDEIOAH00856074,1,1,61,5,4.0,2,1,0,2000000.0,1000000.0,95.0,133.0,2,0.0,40.0,0.0,2.0,1.0,,0,0,2025
TQRMNOTUWHKNKTCDEIOAH00861488,1,2,31,2,1.0,4,1,0,1485000.0,297000.0,149.0,275.0,2,0.0,8.0,0.0,2.0,1.0,,0,0,2025
TQRMNOTUWHKNKTCDEIOAH00861488,1,2,11,5,1.0,3,3,3,1485000.0,297000.0,149.0,275.0,0,,,,,,,0,0,2025
TQRMNOTUWHKNKTCDEIOAH00861488,1,2,9,5,1.0,1,4,3,1485000.0,297000.0,149.0,275.0,0,,,,,,,0,0,2025
TQRMNOTUWHKNKTCDEIOAH00861488,1,1,5,5,1.0,7,4,5,1485000.0,297000.0,149.0,275.0,0,,,,,,,0,0,2025
TQRMNOTPTHMNKTCDEIOAH00881059,1,2,41,4,1.0,1,3,1,1000000.0,250000.0,96.0,175.0,0,,,,,,,0,0,2025
TQRMNOQPUHMMLSCDEFKID00881134,1,2,79,4,1.0,3,3,1,600000.0,600000.0,676.0,835.0,0,,,,,,,0,0,2025
TQRMNOTQUHKLKUCDEIMBF00856826,1,2,12,5,4.0,1,3,3,0.0,0.0,247.0,,0,,,,,,,0,0,2025
TQRMNOQTVHMKLNCDEIMBF00881155,1,2,25,5,1.0,5,1,0,340000.0,340000.0,155.0,244.0,2,0.0,20.0,0.0,2.0,1.0,,0,0,2025
TQRMNOSUSHMKLNCDEIMBF00881156,1,1,56,3,4.0,3,2,0,600000.0,300000.0,142.0,240.0,2,,,,,,5.0,0,0,2025
TQRMNOSUSHMKLNCDEIMBF00881156,1,2,92,4,1.0,1,3,1,600000.0,300000.0,142.0,240.0,0,,,,,,,0,0,2025
TQRMNOSYRHJLLMCDEIMBF00873482,1,2,54,2,4.0,4,2,0,0.0,0.0,230.0,,2,,,,,,3.0,0,0,2025
TQRMNOSYRHJLLMCDEIMBF00873482,1,1,48,2,4.0,2,1,0,0.0,0.0,230.0,,2,0.0,40.0,0.0,2.0,1.0,,0,0,2025
TQRMNOSYRHJLLMCDEIMBF00873482,1,1,17,5,4.0,3,3,3,0.0,0.0,230.0,,0,,,,,,,0,0,2025
TQRMNOUPYHLMKTCDEIMBF00856825,1,1,46,5,1.0,6,1,0,3000000.0,3000000.0,209.0,291.0,3,0.0,40.0,0.0,2.0,6.0,,0,0,2025
TQRMNOQYTHKLKUCDEIMBF00866312,2,1,55,2,1.0,6,1,0,4100000.0,1366666.67,222.0,315.0,3,0.0,40.0,0.0,2.0,12.0,,0,0,2025
TQRMNOQYTHKLKUCDEIMBF00866312,2,2,53,2,1.0,6,1,0,4100000.0,1366666.67,222.0,315.0,3,0.0,40.0,0.0,1.0,10.0,,0,0,2025
TQRMNOQYTHKLKUCDEIMBF00866312,2,2,14,5,1.0,3,3,3,4100000.0,1366666.67,222.0,315.0,0,,,,,,,0,0,2025
TQRMNOTQUHKLKUCDEIMBF00856826,1,2,34,5,4.0,5,1,0,0.0,0.0,247.0,,3,0.0,72.0,0.0,2.0,2.0,,0,0,2025
TQRMNORXXHMOKUCDEGKDB00881182,1,2,58,4,1.0,3,3,1,506000.0,168666.67,122.0,193.0,0,,,,,,,0,0,2025
TQRMNORXXHMOKUCDEGKDB00881182,1,2,21,5,1.0,5,3,3,506000.0,168666.67,122.0,193.0,0,,,,,,,0,0,2025
TQRMNORXXHMOKUCDEGKDB00881182,1,2,82,4,1.0,2,3,7,506000.0,168666.67,122.0,193.0,0,,,,,,,0,0,2025
TQRMNOPUUHKMKUCDEGKDB00881183,1,2,91,4,1.0,2,3,4,250000.0,250000.0,139.0,205.0,0,,,,,,,0,0,2025
TQRMNOQUQHKMKUCDEGKDB00865189,1,1,39,1,1.0,6,1,0,2100000.0,525000.0,107.0,222.0,3,2.0,25.0,20.0,1.0,7.0,,0,0,2025
TQRMNOQUQHKMKUCDEGKDB00865189,1,2,35,1,1.0,5,1,0,2100000.0,525000.0,107.0,222.0,2,0.0,20.0,0.0,2.0,1.0,,0,0,2025
TQRMNOQUQHKMKUCDEGKDB00865189,1,1,11,5,1.0,1,3,3,2100000.0,525000.0,107.0,222.0,0,,,,,,,0,0,2025
TQRMNOQUQHKMKUCDEGKDB00865189,1,1,7,5,1.0,1,4,3,2100000.0,525000.0,107.0,222.0,0,,,,,,,0,0,2025
TQRMNOTRUHMOLLCDEGKDB00881184,1,1,4,5,4.0,7,4,5,1600000.0,320000.0,107.0,161.0,0,,,,,,,0,0,2025
TQRMNOTRUHMOLLCDEGKDB00881184,1,1,19,5,1.0,3,3,3,1600000.0,320000.0,107.0,161.0,0,,,,,,,0,0,2025
TQRMNOTRUHMOLLCDEGKDB00881184,1,1,49,1,1.0,2,1,0,1600000.0,320000.0,107.0,161.0,3,0.0,72.0,0.0,1.0,8.0,,0,0,2025
TQRMNOTRUHMOLLCDEGKDB00881184,1,2,42,1,4.0,2,3,4,1600000.0,320000.0,107.0,161.0,0,,,,,,,0,0,2025
TQRMNOTRUHMOLLCDEGKDB00881184,1,2,8,5,4.0,1,4,3,1600000.0,320000.0,107.0,161.0,0,,,,,,,0,0,2025
TQRMNORRPHJOKUCDEGKDB00873475,1,1,37,2,1.0,2,1,0,890000.0,148333.33,107.0,200.0,3,0.0,77.0,0.0,2.0,9.0,,0,0,2025
TQRMNORRPHJOKUCDEGKDB00873475,1,2,36,2,1.0,3,3,4,890000.0,148333.33,107.0,200.0,0,,,,,,,0,0,2025
TQRMNORQXHLMLOCDEIMBF00858402,1,1,12,5,4.0,1,3,3,360000.0,120000.0,222.0,242.0,0,,,,,,,0,0,2025
TQRMNORQXHLMLOCDEIMBF00858402,1,1,6,5,4.0,1,4,3,360000.0,120000.0,222.0,242.0,0,,,,,,,0,0,2025
TQRMNOPYYHLMLPCDEIMBF00855936,1,2,60,5,4.0,3,1,0,294000.0,294000.0,111.0,129.0,2,0.0,4.0,0.0,2.0,1.0,,0,0,2025
TQRMNOQPQHLMLPCDEIMBF00855952,1,1,42,5,4.0,5,1,0,500000.0,500000.0,165.0,227.0,2,0.0,48.0,0.0,2.0,2.0,,0,0,2025
TQRMNOPRWHKOLQCDEIMBF00857061,1,2,64,2,1.0,2,3,4,750000.0,375000.0,90.0,106.0,0,,,,,,,0,0,2025
TQRMNOPRWHKOLQCDEIMBF00857061,1,1,80,2,1.0,2,3,7,750000.0,375000.0,90.0,106.0,0,,,,,,,0,0,2025
TQRMNOPRXHKOLQCDEIMBF00856663,1,1,42,1,2.0,4,1,0,1100000.0,275000.0,193.0,211.0,3,0.0,60.0,0.0,2.0,,,0,0,2025
TQRMNOPRXHKOLQCDEIMBF00856663,1,2,37,1,2.0,1,1,0,1100000.0,275000.0,193.0,211.0,3,0.0,48.0,0.0,2.0,7.0,,0,0,2025
TQRMNOPRXHKOLQCDEIMBF00856663,1,1,13,5,2.0,3,3,3,1100000.0,275000.0,193.0,211.0,0,,,,,,,0,0,2025
TQRMNOPRXHKOLQCDEIMBF00856663,1,2,11,5,2.0,1,3,3,1100000.0,275000.0,193.0,211.0,0,,,,,,,0,0,2025
TQRMNORWVHJNKQCDEIGED00873452,1,2,62,5,1.0,3,3,4,490000.0,490000.0,94.0,91.0,0,,,,,,,0,0,2025
TQRMNORPRHKNKPCDEIGED00865113,1,1,29,5,1.0,5,1,0,1300000.0,1300000.0,69.0,74.0,3,0.0,36.0,0.0,1.0,3.0,,0,0,2025
TQRMNOQYYHJKKUCDEIGED00873462,1,1,31,1,1.0,6,1,0,3160000.0,1580000.0,182.0,226.0,3,2.0,40.0,25.0,1.0,,,0,0,2025
TQRMNOQYYHJKKUCDEIGED00873462,1,2,30,1,1.0,6,1,0,3160000.0,1580000.0,182.0,226.0,2,0.0,25.0,0.0,2.0,1.0,,0,0,2025
